"","CrimeDate","CrimeTime","CrimeCode","Location","Description","Inside.Outside","Weapon","Post","District","Neighborhood","Longitude","Latitude","Location.1","Premise","Total.Incidents"
"134","09/01/2017","07:15:00","3AF","20TH ST & MARYLAND AV","ROBBERY - STREET","O","FIREARM",141,"NORTHERN","Charles North",-76.61798,39.31217,"(39.3121700000, -76.6179800000)","STREET",1
"135","09/01/2017","07:15:00","5A","300 E 27TH ST","BURGLARY","I","",513,"NORTHERN","Harwood",-76.61205,39.32081,"(39.3208100000, -76.6120500000)","ROW/TOWNHO",1
"136","09/01/2017","06:02:00","4E","2300 HOLLINS ST","COMMON ASSAULT","I","HANDS",842,"SOUTHWESTERN","Shipley Hill",-76.65328,39.28684,"(39.2868400000, -76.6532800000)","APT/CONDO",1
"137","09/01/2017","05:50:00","6E","ST & WASHINGTON BL","LARCENY","O","",935,"SOUTHERN","Washington Village/Pigtow",-76.63808,39.27852,"(39.2785200000, -76.6380800000)","STREET",1
"138","09/01/2017","05:25:00","5D","900 N CHARLES ST","BURGLARY","I","",142,"CENTRAL","Mount Vernon",-76.61587,39.30026,"(39.3002600000, -76.6158700000)","RESTAURANT",1
"139","09/01/2017","04:45:00","7A","4500 ARABIA AVE","AUTO THEFT","O","",422,"NORTHEASTERN","Beverly Hills",-76.56929,39.34019,"(39.3401900000, -76.5692900000)","DRIVEWAY",1
"140","09/01/2017","03:47:00","3AF","3300 GREENMOUNT AVE","ROBBERY - STREET","O","FIREARM",512,"NORTHERN","Oakenshawe",-76.60947,39.3286,"(39.3286000000, -76.6094700000)","STREET",1
"141","09/01/2017","03:43:00","5D","200 N HILTON ST","BURGLARY","O","",842,"SOUTHWESTERN","Saint Josephs",-76.67252,39.28943,"(39.2894300000, -76.6725200000)","SHED/GARAG",1
"142","09/01/2017","03:22:00","4C","BL & CUSTER RD","AGG. ASSAULT","O","OTHER",832,"SOUTHWESTERN","Violetville",-76.68285,39.26905,"(39.2690500000, -76.6828500000)","STREET",1
"143","09/01/2017","03:22:00","4C","BL & CUSTER RD","AGG. ASSAULT","O","OTHER",832,"SOUTHWESTERN","Violetville",-76.68285,39.26905,"(39.2690500000, -76.6828500000)","STREET",1
"144","09/01/2017","03:12:00","5A","0 S POTOMAC ST","BURGLARY","I","",222,"SOUTHEASTERN","Patterson Park Neighborho",-76.57471,39.29182,"(39.2918200000, -76.5747100000)","ROW/TOWNHO",1
"145","09/01/2017","03:00:00","6E","2900 SPELMAN RD","LARCENY","O","",922,"SOUTHERN","Cherry Hill",-76.62736,39.24499,"(39.2449900000, -76.6273600000)","STREET",1
"146","09/01/2017","02:45:00","4D","2400 W BELVEDERE AVE","AGG. ASSAULT","O","HANDS",532,"NORTHERN","Levindale",-76.66234,39.35453,"(39.3545300000, -76.6623400000)","STREET",1
"147","09/01/2017","02:40:00","4E","3900 TOWANDA AVE","COMMON ASSAULT","I","HANDS",613,"NORTHWESTERN","Towanda-Grantley",-76.66448,39.33265,"(39.3326500000, -76.6644800000)","ROW/TOWNHO",1
"148","09/01/2017","02:20:00","4C","AV & GARRISON BL","AGG. ASSAULT","O","OTHER",642,"NORTHWESTERN","Dolfield",-76.68474,39.33663,"(39.3366300000, -76.6847400000)","STREET",1
"149","09/01/2017","02:20:00","4A","5100 REISTERSTOWN RD","AGG. ASSAULT","O","FIREARM",623,"NORTHWESTERN","Woodmere",-76.68277,39.34237,"(39.3423700000, -76.6827700000)","GAS STATIO",1
"150","09/01/2017","02:20:00","4A","2800 W BELVEDERE AVE","AGG. ASSAULT","O","FIREARM",614,"NORTHWESTERN","Central Park Heights",-76.6699,39.35225,"(39.3522500000, -76.6699000000)","STREET",1
"151","09/01/2017","02:00:00","6E","SARATOGA ST & DIAMOND ST","LARCENY","O","",111,"CENTRAL","Downtown",-76.62321,39.29276,"(39.2927600000, -76.6232100000)","STREET",1
"152","09/01/2017","01:45:00","4B","3100 PULASKI HWY","AGG. ASSAULT","I","KNIFE",224,"SOUTHEASTERN","Ellwood Park/Monument",-76.57319,39.29549,"(39.2954900000, -76.5731900000)","ROW/TOWNHO",1
"153","09/01/2017","01:35:00","4D","4000 BALFERN AVE","AGG. ASSAULT","","HANDS",432,"NORTHEASTERN","Belair-Edison",-76.55946,39.31691,"(39.3169100000, -76.5594600000)","",1
"154","09/01/2017","01:32:00","4E","500 ALLENDALE ST","COMMON ASSAULT","I","HANDS",843,"SOUTHWESTERN","Allendale",-76.67828,39.29286,"(39.2928600000, -76.6782800000)","ROW/TOWNHO",1
"155","09/01/2017","01:30:00","6H","3300 SPAULDING AVE","LARCENY","I","",614,"NORTHWESTERN","Central Park Heights",-76.67623,39.34736,"(39.3473600000, -76.6762300000)","ROW/TOWNHO",1
"156","09/01/2017","01:18:00","3AJF","2200 ROUND RD","ROBBERY - CARJACKING","O","FIREARM",922,"SOUTHERN","Cherry Hill",-76.62584,39.25359,"(39.2535900000, -76.6258400000)","PARKING LO",1
"157","09/01/2017","00:32:00","4B","2400 N HILTON ST","AGG. ASSAULT","I","KNIFE",641,"NORTHWESTERN","Hanlon-Longwood",-76.67268,39.31489,"(39.3148900000, -76.6726800000)","APT/CONDO",1
"158","09/01/2017","00:23:00","4C","500 N CHARLES ST","AGG. ASSAULT","I","OTHER",142,"CENTRAL","Mount Vernon",-76.61558,39.29576,"(39.2957600000, -76.6155800000)","BAR",1
"159","09/01/2017","00:10:00","7A","WARWICK AV & W FRANKLIN ST","AUTO THEFT","O","",842,"WESTERN","Penrose/Fayette Street Ou",-76.65662,39.29332,"(39.2933200000, -76.6566200000)","GAS STATIO",1
"160","09/01/2017","00:01:00","7A","2000 WHISTLER AVE","AUTO THEFT","O","",831,"SOUTHWESTERN","Morrell Park",-76.65123,39.26523,"(39.2652300000, -76.6512300000)","STREET",1
"161","09/01/2017","00:01:00","5A","900 CHESTNUT HILL AVE","BURGLARY","I","",412,"NORTHEASTERN","Ednor Gardens-Lakeside",-76.60423,39.33404,"(39.3340400000, -76.6042300000)","ROW/TOWNHO",1
"162","09/01/2017","00:00:00","7A","800 W 37TH ST","AUTO THEFT","O","",531,"NORTHERN","Hampden",-76.63007,39.33288,"(39.3328800000, -76.6300700000)","STREET",1
"163","08/31/2017","23:44:00","5A","3200 E FAIRMOUNT AVE","BURGLARY","","",222,"SOUTHEASTERN","Patterson Park Neighborho",-76.57185,39.29354,"(39.2935400000, -76.5718500000)","",1
"164","08/31/2017","23:20:00","4E","2800 MAYFIELD AVE","COMMON ASSAULT","","HANDS",432,"NORTHEASTERN","Belair-Edison",-76.57423,39.3232,"(39.3232000000, -76.5742300000)","",1
"165","08/31/2017","23:05:00","3AF","1900 W LOMBARD ST","ROBBERY - STREET","O","FIREARM",934,"SOUTHERN","Carrollton Ridge",-76.64695,39.28619,"(39.2861900000, -76.6469500000)","STREET",1
"166","08/31/2017","23:00:00","5A","0 N BELNORD AVE","BURGLARY","I","",222,"SOUTHEASTERN","Patterson Park Neighborho",-76.5783,39.29272,"(39.2927200000, -76.5783000000)","ROW/TOWNHO",1
"167","08/31/2017","23:00:00","4E","4800 BAYONNE AVE","COMMON ASSAULT","I","HANDS",444,"NORTHEASTERN","Frankford",-76.53421,39.34091,"(39.3409100000, -76.5342100000)","ROW/TOWNHO",1
"168","08/31/2017","22:54:00","3AF","LEXINGTON ST & PARK AV","ROBBERY - STREET","","FIREARM",111,"CENTRAL","Downtown",-76.61803,39.29161,"(39.2916100000, -76.6180300000)","",1
"169","08/31/2017","22:41:00","4E","2400 MCCULLOH ST","COMMON ASSAULT","","HANDS",733,"WESTERN","Penn North",-76.63921,39.31261,"(39.3126100000, -76.6392100000)","",1
"170","08/31/2017","22:20:00","5B","200 S ROBINSON ST","BURGLARY","I","",231,"SOUTHEASTERN","Highlandtown",-76.57239,39.28911,"(39.2891100000, -76.5723900000)","ROW/TOWNHO",1
"171","08/31/2017","22:11:00","3AJF","LAFAYETTE AV & HARFORD AV","ROBBERY - CARJACKING","O","FIREARM",343,"EASTERN","Oliver",-76.59988,39.31045,"(39.3104500000, -76.5998800000)","STREET",1
"172","08/31/2017","22:10:00","6G","2100 W FAYETTE ST","LARCENY","I","",714,"WESTERN","Penrose/Fayette Street Ou",-76.65054,39.28938,"(39.2893800000, -76.6505400000)","ROW/TOWNHO",1
"173","08/31/2017","22:04:00","4E","NORTH AV & GREENMOUNT AV","COMMON ASSAULT","O","HANDS",342,"EASTERN","Barclay",-76.60946,39.31141,"(39.3114100000, -76.6094600000)","STREET",1
"174","08/31/2017","22:00:00","6D","600 E JEFFREY ST","LARCENY FROM AUTO","O","",913,"SOUTHERN","Brooklyn",-76.60308,39.23302,"(39.2330200000, -76.6030800000)","STREET",1
"175","08/31/2017","22:00:00","7A","400 SAINT PAUL PL","AUTO THEFT","O","",111,"CENTRAL","Downtown",-76.61429,39.29428,"(39.2942800000, -76.6142900000)","STREET",1
"176","08/31/2017","22:00:00","7A","3400 FALLS RD","AUTO THEFT","O","",531,"NORTHERN","Hampden",-76.63432,39.32916,"(39.3291600000, -76.6343200000)","STREET",1
"177","08/31/2017","21:52:00","5A","200 E 33RD ST","BURGLARY","I","",512,"NORTHERN","Charles Village",-76.61447,39.32808,"(39.3280800000, -76.6144700000)","ROW/TOWNHO",1
"178","08/31/2017","21:35:00","4E","200 W PRATT ST","COMMON ASSAULT","","HANDS",113,"CENTRAL","Downtown West",-76.61779,39.28641,"(39.2864100000, -76.6177900000)","",1
"179","08/31/2017","21:30:00","4A","0 PARKIN ST","AGG. ASSAULT","O","FIREARM",931,"SOUTHERN","Hollins Market",-76.63064,39.28752,"(39.2875200000, -76.6306400000)","PLAYGROUND",1
"180","08/31/2017","21:30:00","6D","600 S PACA ST","LARCENY FROM AUTO","O","",941,"SOUTHERN","Ridgely's Delight",-76.62464,39.28308,"(39.2830800000, -76.6246400000)","PARKING LO",1
"181","08/31/2017","21:00:00","5A","500 S CURLEY ST","BURGLARY","I","",232,"SOUTHEASTERN","Canton",-76.5751,39.28579,"(39.2857900000, -76.5751000000)","ROW/TOWNHO",1
"182","08/31/2017","21:00:00","3B","HOWARD ST & W BALTIMORE ST","ROBBERY - STREET","","",111,"CENTRAL","Downtown",-76.61945,39.28935,"(39.2893500000, -76.6194500000)","",1
"183","08/31/2017","21:00:00","3CF","2700 WASHINGTON BLVD","ROBBERY - COMMERCIAL","I","FIREARM",831,"SOUTHWESTERN","Morrell Park",-76.65493,39.26449,"(39.2644900000, -76.6549300000)","OTHER - IN",1
"184","08/31/2017","20:24:00","9S","3300 PIEDMONT AV","SHOOTING","Outside","FIREARM",641,"NORTHWESTERN","Hanlon-Longwood",-76.67306,39.31636,"(39.3163600000, -76.6730600000)","Street",1
"185","08/31/2017","20:53:00","4E","GREENMOUNT AV","COMMON ASSAULT","","HANDS",311,"EASTERN","Greenmount West",-76.60929,39.30936,"(39.3093600000, -76.6092900000)","",1
"186","08/31/2017","20:50:00","3B","200 S President St","ROBBERY - STREET","O","",211,"SOUTHEASTERN","Inner Harbor",-76.60405,39.28667,"(39.2866700000, -76.6040500000)","STREET",1
"187","08/31/2017","20:39:00","7A","5800 BELAIR RD","AUTO THEFT","O","",425,"NORTHEASTERN","Glenham-Belhar",-76.54277,39.34435,"(39.3443500000, -76.5427700000)","GAS STATIO",1
"188","08/31/2017","20:38:00","3AF","700 ALICEANNA ST","ROBBERY - STREET","O","FIREARM",211,"SOUTHEASTERN","Inner Harbor",-76.60286,39.28299,"(39.2829900000, -76.6028600000)","STREET",1
"189","08/31/2017","20:32:00","6F","CHARLES ST & W PRATT ST","LARCENY","O","",113,"CENTRAL","Downtown West",-76.61521,39.28647,"(39.2864700000, -76.6152100000)","STREET",1
"190","08/31/2017","20:32:00","3AF","CHARLES ST & W PRATT ST","ROBBERY - STREET","O","FIREARM",113,"CENTRAL","Downtown West",-76.61521,39.28647,"(39.2864700000, -76.6152100000)","BUS/AUTO",1
"191","08/31/2017","20:24:00","4E","2500 WILKENS AVE","COMMON ASSAULT","","HANDS",841,"SOUTHWESTERN","Millhill",-76.65458,39.27949,"(39.2794900000, -76.6545800000)","",1
"192","08/31/2017","20:24:00","4A","ST & PIEDMONT AV","AGG. ASSAULT","O","FIREARM",641,"NORTHWESTERN","Hanlon-Longwood",-76.67455,39.31628,"(39.3162800000, -76.6745500000)","STREET",1
"193","08/31/2017","20:14:00","5A","1600 MORELAND AVE","BURGLARY","I","",723,"WESTERN","Coppin Heights/Ash-Co-Eas",-76.65575,39.30665,"(39.3066500000, -76.6557500000)","ROW/TOWNHO",1
"194","08/31/2017","19:40:00","6C","3400 CLIFTON AVE","LARCENY","I","",812,"SOUTHWESTERN","Mount Holly",-76.6756,39.31089,"(39.3108900000, -76.6756000000)","DRUG STORE",1
"195","08/31/2017","19:30:00","6D","3100 SWANN DR","LARCENY FROM AUTO","O","",531,"NORTHERN","Druid Hill Park",-76.64257,39.31912,"(39.3191200000, -76.6425700000)","PARK",1
"196","08/31/2017","19:30:00","3B","1000 N GILMOR ST","ROBBERY - STREET","I","",743,"WESTERN","Sandtown-Winchester",-76.643,39.30041,"(39.3004100000, -76.6430000000)","GROCERY/CO",1
"197","08/31/2017","19:15:00","6C","200 E PRATT ST","LARCENY","","",112,"CENTRAL","Inner Harbor",-76.61134,39.28655,"(39.2865500000, -76.6113400000)","",1
"198","08/31/2017","19:15:00","5A","2000 W FAYETTE ST","BURGLARY","I","",714,"WESTERN","Penrose/Fayette Street Ou",-76.64911,39.28943,"(39.2894300000, -76.6491100000)","ROW/TOWNHO",1
"199","08/31/2017","19:00:00","6E","6800 HARFORD RD","LARCENY","I","",424,"NORTHEASTERN","North Harford Road",-76.55075,39.36463,"(39.3646300000, -76.5507500000)","CAR LOT-NE",1
"200","08/31/2017","18:45:00","6D","5200 BELAIR RD","LARCENY FROM AUTO","O","",443,"NORTHEASTERN","Frankford",-76.55321,39.337,"(39.3370000000, -76.5532100000)","PARKING LO",1
"201","08/31/2017","18:45:00","6D","5200 BELAIR RD","LARCENY FROM AUTO","O","",443,"NORTHEASTERN","Frankford",-76.55321,39.337,"(39.3370000000, -76.5532100000)","PARKING LO",1
"202","08/31/2017","18:30:00","5D","2300 ASHLAND AVE","BURGLARY","I","",323,"EASTERN","Milton-Montford",-76.5847,39.3009,"(39.3009000000, -76.5847000000)","ROW/TOWNHO",1
"203","08/31/2017","18:25:00","4E","700 S FAGLEY ST","COMMON ASSAULT","I","HANDS",233,"SOUTHEASTERN","Brewers Hill",-76.56409,39.2843,"(39.2843000000, -76.5640900000)","ROW/TOWNHO",1
"204","08/31/2017","18:11:00","5A","1200 N WOODINGTON RD","BURGLARY","","",844,"SOUTHWESTERN","Edmondson Village",-76.68701,39.30136,"(39.3013600000, -76.6870100000)","",1
"205","08/31/2017","18:11:00","5A","1200 N WOODINGTON RD","BURGLARY","","",844,"SOUTHWESTERN","Edmondson Village",-76.68703,39.30139,"(39.3013900000, -76.6870300000)","",1
"206","08/31/2017","18:05:00","6G","1500 RUSSELL ST","LARCENY","I","",941,"SOUTHERN","Carroll - Camden Industri",-76.62769,39.27408,"(39.2740800000, -76.6276900000)","OTHER - IN",1
"207","08/31/2017","18:00:00","6D","1600 HOLBROOK ST","LARCENY FROM AUTO","","",343,"EASTERN","Oliver",-76.60319,39.30862,"(39.3086200000, -76.6031900000)","",1
"208","08/31/2017","18:00:00","6D","5500 O''DONNELL ST","LARCENY FROM AUTO","O","",233,"SOUTHEASTERN","Medford",-76.54779,39.27878,"(39.2787800000, -76.5477900000)","PARKING LO",1
"209","08/31/2017","18:00:00","4E","1700 E MADISON ST","COMMON ASSAULT","I","HANDS",321,"EASTERN","Middle East",-76.59366,39.29943,"(39.2994300000, -76.5936600000)","ROW/TOWNHO",1
"210","08/31/2017","18:00:00","6E","4100 SUNNYSIDE AVE","LARCENY","O","",631,"NORTHWESTERN","Reisterstown Station",-76.69302,39.34923,"(39.3492300000, -76.6930200000)","STREET",1
"211","08/31/2017","18:00:00","6E","100 N EAST AVE","LARCENY","O","",222,"SOUTHEASTERN","Patterson Park Neighborho",-76.57248,39.29354,"(39.2935400000, -76.5724800000)","STREET",1
"212","08/31/2017","17:36:00","3D","300 W BALTIMORE ST","ROBBERY - COMMERCIAL","","",111,"CENTRAL","Downtown",-76.61967,39.28938,"(39.2893800000, -76.6196700000)","",1
"213","08/31/2017","17:30:00","6C","3700 BOSTON ST","LARCENY","I","",233,"SOUTHEASTERN","Canton Industrial Area",-76.56525,39.27709,"(39.2770900000, -76.5652500000)","GROCERY/CO",1
"214","08/31/2017","17:30:00","6E","3900 BARRINGTON RD","LARCENY","O","",621,"NORTHWESTERN","Dorchester",-76.6841,39.33136,"(39.3313600000, -76.6841000000)","STREET",1
"215","08/31/2017","17:00:00","5B","900 N BELNORD AVE","BURGLARY","I","",323,"EASTERN","Madison-Eastend",-76.57889,39.30151,"(39.3015100000, -76.5788900000)","ROW/TOWNHO",1
"216","08/31/2017","17:00:00","6D","1100 COVINGTON ST","LARCENY FROM AUTO","O","",943,"SOUTHERN","Riverside",-76.60691,39.27675,"(39.2767500000, -76.6069100000)","STREET",1
"217","08/31/2017","17:00:00","6D","3400 FALLS RD","LARCENY FROM AUTO","O","",531,"NORTHERN","Hampden",-76.63428,39.32903,"(39.3290300000, -76.6342800000)","STREET",1
"218","08/31/2017","17:00:00","6D","ST & N MARTIN LUTHER KING JR BL","LARCENY FROM AUTO","","",132,"CENTRAL","Upton",-76.6235,39.29911,"(39.2991100000, -76.6235000000)","",1
"219","08/31/2017","16:38:00","4E","300 E 29TH ST","COMMON ASSAULT","I","HANDS",513,"NORTHERN","Harwood",-76.6124,39.32336,"(39.3233600000, -76.6124000000)","OTHER - IN",1
"220","08/31/2017","16:30:00","5A","3200 BURLEITH AVE","BURGLARY","I","",611,"NORTHWESTERN","Burleith-Leighton",-76.66073,39.31828,"(39.3182800000, -76.6607300000)","APT/CONDO",1
"221","08/31/2017","16:20:00","6J","1700 FLEET ST","LARCENY","O","",213,"SOUTHEASTERN","Fells Point",-76.59331,39.28459,"(39.2845900000, -76.5933100000)","STREET",1
"222","08/31/2017","16:15:00","6D","1300 PARK AVE","LARCENY FROM AUTO","O","",132,"CENTRAL","Bolton Hill",-76.62337,39.30637,"(39.3063700000, -76.6233700000)","STREET",1
"223","08/31/2017","16:04:00","3AF","","ROBBERY - STREET","","FIREARM",843,"SOUTHWESTERN","",NA,NA,"","",1
"224","08/31/2017","15:30:00","6J","700 S BROADWAY","LARCENY","O","",213,"SOUTHEASTERN","Fells Point",-76.59352,39.28331,"(39.2833100000, -76.5935200000)","STREET",1
"225","08/31/2017","15:30:00","6F","1100 BROENING HWY","LARCENY","I","",233,"SOUTHEASTERN","Medford",-76.54376,39.28063,"(39.2806300000, -76.5437600000)","ROW/TOWNHO",1
"226","08/31/2017","15:25:00","4E","HEIGHTS AV & W COLD SPRING LN","COMMON ASSAULT","O","HANDS",614,"NORTHWESTERN","Central Park Heights",-76.66645,39.33963,"(39.3396300000, -76.6664500000)","STREET",1
"227","08/31/2017","15:20:00","4E","200 E PRATT ST","COMMON ASSAULT","I","HANDS",112,"CENTRAL","Inner Harbor",-76.61204,39.28659,"(39.2865900000, -76.6120400000)","SHOPPING M",1
"228","08/31/2017","15:15:00","4E","3000 GRANTLEY AVE","COMMON ASSAULT","I","HANDS",613,"NORTHWESTERN","Towanda-Grantley",-76.67017,39.33629,"(39.3362900000, -76.6701700000)","ROW/TOWNHO",1
"229","08/31/2017","15:04:00","6D","3600 POTEE ST","LARCENY FROM AUTO","","",913,"SOUTHERN","Brooklyn",-76.61094,39.23873,"(39.2387300000, -76.6109400000)","",1
"230","08/31/2017","14:50:00","6C","YORK RD","LARCENY","I","",523,"NORTHERN","Homeland",-76.60993,39.35573,"(39.3557300000, -76.6099300000)","LIQUOR STO",1
"231","08/31/2017","14:30:00","6G","","LARCENY","I","",511,"NORTHERN","",NA,NA,"","HOSP/NURS.",1
"232","08/31/2017","14:25:00","3JF","1100 TIFFANY CT","ROBBERY - RESIDENCE","I","FIREARM",123,"CENTRAL","Upton",-76.62556,39.30169,"(39.3016900000, -76.6255600000)","ROW/TOWNHO",1
"233","08/31/2017","14:15:00","4E","3700 FALLS RD","COMMON ASSAULT","I","HANDS",531,"NORTHERN","Hampden",-76.63564,39.33341,"(39.3334100000, -76.6356400000)","APT/CONDO",1
"234","08/31/2017","13:20:00","6C","5400 REISTERSTOWN RD","LARCENY","I","",623,"NORTHWESTERN","Woodmere",-76.68936,39.3471,"(39.3471000000, -76.6893600000)","CONVENIENC",1
"235","08/31/2017","13:15:00","6D","4200 CHATHAM RD","LARCENY FROM AUTO","","",621,"NORTHWESTERN","Dorchester",-76.68897,39.33048,"(39.3304800000, -76.6889700000)","",1
"236","08/31/2017","13:15:00","6D","100 E WELLS ST","LARCENY FROM AUTO","","",943,"SOUTHERN","Riverside",-76.61174,39.26846,"(39.2684600000, -76.6117400000)","",1
"237","08/31/2017","13:09:00","3AO","1100 PARRISH ST","ROBBERY - STREET","","OTHER",743,"WESTERN","Sandtown-Winchester",-76.64242,39.30154,"(39.3015400000, -76.6424200000)","",1
"238","08/31/2017","13:00:00","6D","NORTH AV & N BENTALOU ST","LARCENY FROM AUTO","O","",723,"WESTERN","Coppin Heights/Ash-Co-Eas",-76.6541,39.3096,"(39.3096000000, -76.6541000000)","STREET",1
"239","08/31/2017","13:00:00","7A","RD & W PATAPSCO AV","AUTO THEFT","","",922,"SOUTHERN","Cherry Hill",-76.63977,39.24895,"(39.2489500000, -76.6397700000)","",1
"240","08/31/2017","12:30:00","4F","1200 W PRATT ST","ASSAULT BY THREAT","","",932,"SOUTHERN","Washington Village/Pigtow",-76.63737,39.28558,"(39.2855800000, -76.6373700000)","",1
"241","08/31/2017","12:25:00","7A","1900 N CHESTER ST","AUTO THEFT","O","",331,"EASTERN","South Clifton Park",-76.58875,39.31285,"(39.3128500000, -76.5887500000)","STREET",1
"242","08/31/2017","12:25:00","4F","3300 GARRISON BLVD","ASSAULT BY THREAT","","",642,"NORTHWESTERN","Forest Park",-76.68257,39.32642,"(39.3264200000, -76.6825700000)","",1
"243","08/31/2017","12:00:00","6E","1500 N CAROLINE ST","LARCENY","O","",343,"EASTERN","Oliver",-76.59817,39.3076,"(39.3076000000, -76.5981700000)","STREET",1
"244","08/31/2017","12:00:00","4F","1000 W NORTH AVE","ASSAULT BY THREAT","O","",132,"CENTRAL","Madison Park",-76.63421,39.31028,"(39.3102800000, -76.6342100000)","GAS STATIO",1
"245","08/31/2017","12:00:00","6D","4300 LIBERTY HEIGHTS AVE","LARCENY FROM AUTO","O","",621,"NORTHWESTERN","Dorchester",-76.69051,39.32979,"(39.3297900000, -76.6905100000)","PARKING LO",1
"246","08/31/2017","12:00:00","5A","1100 N WOODINGTON RD","BURGLARY","","",844,"SOUTHWESTERN","Edmondson Village",-76.68635,39.30052,"(39.3005200000, -76.6863500000)","",1
"247","08/31/2017","11:30:00","4E","1700 E 25TH ST","COMMON ASSAULT","I","HANDS",342,"EASTERN","Darley Park",-76.59317,39.3159,"(39.3159000000, -76.5931700000)","ROW/TOWNHO",1
"248","08/31/2017","11:00:00","6J","4100 POTTER ST","LARCENY","I","",833,"SOUTHWESTERN","Irvington",-76.68378,39.27815,"(39.2781500000, -76.6837800000)","APT/CONDO",1
"249","08/31/2017","11:00:00","6J","100 W NORTH AVE","LARCENY","O","",141,"CENTRAL","Charles North",-76.61812,39.31114,"(39.3111400000, -76.6181200000)","STREET",1
"250","08/31/2017","11:00:00","5B","900 WICKLOW RD","BURGLARY","","",822,"SOUTHWESTERN","Rognel Heights",-76.6889,39.2966,"(39.2966000000, -76.6889000000)","",1
"251","08/31/2017","11:00:00","6C","1500 S CATON AVE","LARCENY","O","",831,"SOUTHWESTERN","Morrell Park",-76.66527,39.26166,"(39.2616600000, -76.6652700000)","GAS STATIO",1
"252","08/31/2017","11:00:00","4E","6800 REISTERSTOWN RD","COMMON ASSAULT","I","HANDS",631,"NORTHWESTERN","Reisterstown Station",-76.70749,39.35996,"(39.3599600000, -76.7074900000)","OTHER - IN",1
"253","08/31/2017","10:48:00","7A","2300 LAURETTA AVE","AUTO THEFT","O","",721,"WESTERN","Rosemont Homeowners/Tenan",-76.65378,39.29409,"(39.2940900000, -76.6537800000)","STREET",1
"254","08/31/2017","10:41:00","4B","3500 E PRATT ST","AGG. ASSAULT","I","KNIFE",223,"SOUTHEASTERN","Baltimore Highlands",-76.56791,39.29027,"(39.2902700000, -76.5679100000)","ROW/TOWNHO",1
"255","08/31/2017","10:35:00","6G","500 MOSHER ST","LARCENY","","",123,"CENTRAL","Upton",-76.63131,39.30293,"(39.3029300000, -76.6313100000)","",1
"256","08/31/2017","10:30:00","6J","3900 BARTWOOD RD","LARCENY","I","",632,"NORTHWESTERN","Glen",-76.70155,39.3582,"(39.3582000000, -76.7015500000)","ROW/TOWNHO",1
"257","08/31/2017","10:18:00","4A","1900 CLIFTON AVE","AGG. ASSAULT","","FIREARM",731,"WESTERN","Mondawmin",-76.64895,39.31188,"(39.3118800000, -76.6489500000)","",1
"258","08/31/2017","10:14:00","7A","900 E FORT AVE","AUTO THEFT","","",943,"SOUTHERN","Riverside",-76.60136,39.2717,"(39.2717000000, -76.6013600000)","",1
"259","08/31/2017","10:00:00","6G","3200 WASHINGTON BLVD","LARCENY","","",831,"SOUTHWESTERN","",-76.66412,39.2573,"(39.2573000000, -76.6641200000)","",1
"260","08/31/2017","09:30:00","4E","2500 EUTAW PL","COMMON ASSAULT","","HANDS",133,"CENTRAL","Reservoir Hill",-76.63845,39.31509,"(39.3150900000, -76.6384500000)","",1
"261","08/31/2017","09:15:00","3CO","1000 S CHARLES ST","ROBBERY - COMMERCIAL","","OTHER",942,"SOUTHERN","Federal Hill",-76.61448,39.27807,"(39.2780700000, -76.6144800000)","",1
"262","08/31/2017","09:05:00","6C","4600 LIBERTY HEIGHTS AVE","LARCENY","I","",622,"NORTHWESTERN","Howard Park",-76.69447,39.33096,"(39.3309600000, -76.6944700000)","CHAIN FOOD",1
